id,consumption,hodge_id,hodge_s,excluded,local_inconsistency,global_inconsistency,self_assessed_wealth,hamlet,ranking_meeting,nhhrank,quota_final,maintreatment,elite_meeting,ranking_meeting_norm,HodgeCBT_targets,tradCBT_targets
756,424.2881,5,0.0984126984,756,0.1613574676,0.0,5.0,153,14,69,16,Full community,0.0,0.2028985507246377,Excluded,Included
843,1254.295,6,0.582010582,843,0.1733648693,0.0,2.0,153,16,69,16,Full community,0.0,0.2318840579710145,Excluded,Included
927,228.4542,7,-0.2777777778,927,0.1488512823,0.0,3.0,153,4,69,16,Full community,0.0,0.057971014492753624,Included,Included
936,419.7067,8,-0.8888888889,936,0.1610608458,0.0,3.0,153,1,69,16,Full community,0.0,0.014492753623188406,Included,Included
214,330.2357,0,0.2,214,0.15,0.0,3.0,154,67,69,18,Full community,0.0,0.9710144927536232,Excluded,Excluded
242,221.8108,1,0.6,242,0.15,0.0,3.0,154,56,69,18,Full community,0.0,0.8115942028985508,Excluded,Excluded
631,1243.772,2,0.0,631,0.1567567568,0.0,4.0,154,45,69,18,Full community,0.0,0.6521739130434783,Excluded,Excluded
652,478.7262,3,0.0,652,0.1567567568,0.0,4.0,154,7,69,18,Full community,0.0,0.10144927536231885,Excluded,Included
699,809.5,4,-0.8,699,0.1567567568,0.0,1.0,154,8,69,18,Full community,0.0,0.11594202898550725,Included,Included
762,744.0565,5,-0.4,762,0.1567567568,0.0,1.0,154,22,69,18,Full community,0.0,0.3188405797101449,Included,Excluded
990,641.6429,6,0.4,990,0.15,0.0,4.0,154,69,69,18,Full community,0.0,1.0,Excluded,Excluded
22,873.6638,0,0.0428571429,22,0.1577662611,0.0,3.0,157,79,90,11,Full community,1.0,0.8777777777777778,Excluded,Excluded
152,668.3572,1,0.6285714286,152,0.1688462175,0.0,4.0,157,73,90,11,Full community,1.0,0.8111111111111111,Excluded,Excluded
216,256.5876,2,-0.0714285714,216,0.149687744,0.0,3.0,157,78,90,11,Full community,1.0,0.8666666666666667,Excluded,Excluded
413,477.8768,3,-0.3714285714,413,0.1684088269,0.0,3.0,157,43,90,11,Full community,1.0,0.4777777777777778,Included,Excluded
693,230.8119,4,-0.5571428571,693,0.1513492374,0.0,3.0,157,18,90,11,Full community,1.0,0.2,Included,Excluded
837,258.1686,5,-0.1857142857,837,0.1718491813,0.0,2.0,157,69,90,11,Full community,1.0,0.7666666666666667,Excluded,Excluded
971,786.8959,6,0.5142857143,971,0.1222473179,0.0,4.0,157,82,90,11,Full community,1.0,0.9111111111111111,Excluded,Excluded
35,950.3536,0,0.7936507937,35,0.086812422,0.0,5.0,159,68,71,13,Full community,1.0,0.9577464788732394,Excluded,Excluded
73,467.4626,1,-0.1756613757,73,0.1057384113,0.0,,159,37,71,13,Full community,1.0,0.5211267605633803,Excluded,Excluded
113,315.9572,2,-0.5026455026,113,0.1072086794,0.0,2.0,159,36,71,13,Full community,1.0,0.5070422535211268,Included,Excluded
166,530.0381,3,0.0888888889,166,0.0913188749,0.0,3.0,159,50,71,13,Full community,1.0,0.704225352112676,Excluded,Excluded
305,345.9286,4,-0.1513227513,305,0.1132307268,0.0,1.0,159,46,71,13,Full community,1.0,0.647887323943662,Excluded,Excluded
309,739.2191,5,0.1777777778,309,0.1088296589,0.0,2.0,159,47,71,13,Full community,1.0,0.6619718309859155,Excluded,Excluded
444,446.4964,6,-0.4158730159,444,0.0944606428,0.0,1.0,159,40,71,13,Full community,1.0,0.5633802816901409,Included,Excluded
469,547.897,7,-0.5767195767,469,0.0951102728,0.0,3.0,159,22,71,13,Full community,1.0,0.30985915492957744,Included,Excluded
932,4493.743,8,0.7619047619,932,0.1095030402,0.0,3.0,159,65,71,13,Full community,1.0,0.9154929577464789,Excluded,Excluded
27,258.6057,0,-0.2125,27,0.1317741513,0.0,3.0,162,49,119,10,Hybrid,0.0,0.4117647058823529,Excluded,Excluded
205,202.2634,1,-0.4166666667,205,0.1908013205,0.0,3.0,162,26,119,10,Hybrid,0.0,0.2184873949579832,Included,Excluded
269,486.7595,2,-0.175,269,0.1814627634,0.0,3.0,162,56,119,10,Hybrid,0.0,0.47058823529411764,Excluded,Excluded
319,266.2333,3,-0.2708333333,319,0.212901101,0.0,1.0,162,50,119,10,Hybrid,0.0,0.42016806722689076,Excluded,Excluded
335,399.0714,4,-0.3541666667,335,0.1713407987,0.0,3.0,162,62,119,10,Hybrid,0.0,0.5210084033613446,Included,Excluded
470,805.122,5,0.2708333333,470,0.1818454464,0.0,3.0,162,102,119,10,Hybrid,0.0,0.8571428571428571,Excluded,Excluded
473,1374.891,6,0.625,473,0.2021312585,0.0,3.0,162,94,119,10,Hybrid,0.0,0.7899159663865546,Excluded,Excluded
535,282.0054,7,0.5333333333,535,0.1791618778,0.0,3.0,162,100,119,10,Hybrid,0.0,0.8403361344537815,Excluded,Excluded
26,1232.698,0,0.8888888889,26,0.1694169417,0.0,4.0,163,51,56,23,Hybrid,1.0,0.9107142857142857,Excluded,Excluded
36,251.9079,1,-0.2222222222,36,0.1711321016,0.0,1.0,163,20,56,23,Hybrid,1.0,0.35714285714285715,Excluded,Included
45,263.9797,2,0.0952380952,45,0.1675048012,0.0,3.0,163,33,56,23,Hybrid,1.0,0.5892857142857143,Excluded,Excluded
52,3666.794,3,0.380952381,52,0.1710294589,0.0,2.0,163,44,56,23,Hybrid,1.0,0.7857142857142857,Excluded,Excluded
108,447.0178,4,-0.4126984127,108,0.190511907,0.0,1.0,163,9,56,23,Hybrid,1.0,0.16071428571428573,Included,Included
115,121.7619,5,-0.253968254,115,0.1711849053,0.0,1.0,163,8,56,23,Hybrid,1.0,0.14285714285714285,Excluded,Included
141,162.8554,6,0.0317460317,141,0.1796804177,0.0,2.0,163,26,56,23,Hybrid,1.0,0.4642857142857143,Excluded,Excluded
144,276.9,7,-0.8888888889,144,0.1988304094,0.0,2.0,163,1,56,23,Hybrid,1.0,0.017857142857142856,Included,Included
403,662.3571,8,0.380952381,403,0.1788378107,0.0,1.0,163,48,56,23,Hybrid,1.0,0.8571428571428571,Excluded,Excluded
49,388.5973,0,-0.0892857143,49,0.130134357,0.0,4.0,164,18,32,4,Hybrid,1.0,0.5625,Excluded,Excluded
251,379.1428,1,-0.7678571429,251,0.1204460967,0.0,1.0,164,5,32,4,Hybrid,1.0,0.15625,Included,Excluded
262,398.7072,2,0.125,262,0.1470647366,0.0,4.0,164,12,32,4,Hybrid,1.0,0.375,Excluded,Excluded
364,510.994,3,0.125,364,0.180941358,0.0,4.0,164,25,32,4,Hybrid,1.0,0.78125,Excluded,Excluded
401,935.5387,4,0.5178571429,401,0.1309714974,0.0,4.0,164,27,32,4,Hybrid,1.0,0.84375,Excluded,Excluded
546,478.006,5,-0.4107142857,546,0.1483239682,0.0,3.0,164,11,32,4,Hybrid,1.0,0.34375,Included,Excluded
694,149.494,6,0.0535714286,694,0.1309395248,0.0,5.0,164,17,32,4,Hybrid,1.0,0.53125,Excluded,Excluded
848,1990.923,7,0.0,848,0.1380952381,0.0,4.0,164,28,32,4,Hybrid,1.0,0.875,Excluded,Excluded
918,350.2353,8,0.4464285714,918,0.129822732,0.0,3.0,164,22,32,4,Hybrid,1.0,0.6875,Excluded,Excluded
124,150.8683,0,-0.6984126984,124,0.1573814545,0.0,2.0,166,9,38,10,Full community,1.0,0.23684210526315788,Included,Included
419,463.8454,2,-0.4761904762,419,0.1555591488,0.0,1.0,166,11,38,10,Full community,1.0,0.2894736842105263,Included,Excluded
458,296.5281,3,-0.1587301587,458,0.16538821,0.0,2.0,166,20,38,10,Full community,1.0,0.5263157894736842,Excluded,Excluded
471,623.3845,4,0.8253968254,471,0.1507917086,0.0,6.0,166,37,38,10,Full community,1.0,0.9736842105263158,Excluded,Excluded
823,285.7708,5,0.0952380952,823,0.1595815752,0.0,2.0,166,33,38,10,Full community,1.0,0.868421052631579,Excluded,Excluded
882,717.1938,6,0.6666666667,882,0.1504777505,0.0,4.0,166,34,38,10,Full community,1.0,0.8947368421052632,Excluded,Excluded
998,355.4652,7,0.0952380952,998,0.1459205405,0.0,3.0,166,12,38,10,Full community,1.0,0.3157894736842105,Excluded,Excluded
999,334.8527,8,0.4126984127,999,0.1609320423,0.0,3.0,166,35,38,10,Full community,1.0,0.9210526315789473,Excluded,Excluded
104,402.506,0,0.7619047619,104,0.1553131049,0.0,3.0,167,25,43,9,Full community,1.0,0.5813953488372093,Excluded,Excluded
128,943.2238,1,-0.2222222222,128,0.1560691528,0.0,3.0,167,18,43,9,Full community,1.0,0.4186046511627907,Excluded,Excluded
219,941.0897,2,0.253968254,219,0.142451302,0.0,3.0,167,21,43,9,Full community,1.0,0.4883720930232558,Excluded,Excluded
231,296.1919,3,0.126984127,231,0.1374847375,0.0,2.0,167,22,43,9,Full community,1.0,0.5116279069767442,Excluded,Excluded
273,1231.875,4,0.7936507937,273,0.1475911214,0.0,3.0,167,33,43,9,Full community,1.0,0.7674418604651163,Excluded,Excluded
782,232.0333,5,-0.2857142857,782,0.1459098768,0.0,1.0,167,8,43,9,Full community,1.0,0.18604651162790697,Included,Included
828,841.7214,7,-0.8148148148,828,0.1524334252,0.0,1.0,167,2,43,9,Full community,1.0,0.046511627906976744,Included,Included
904,385.4325,8,-0.6455026455,904,0.140695475,0.0,2.0,167,1,43,9,Full community,1.0,0.023255813953488372,Included,Included
352,333.1774,0,-0.6941798942,352,0.1885575243,0.0,3.0,168,26,44,9,Hybrid,1.0,0.5909090909090909,Included,Excluded
418,1266.931,1,0.1058201058,418,0.2152734321,0.0,3.0,168,28,44,9,Hybrid,1.0,0.6363636363636364,Excluded,Excluded
437,388.1899,2,0.1666666667,437,0.1106966892,0.0,1.0,168,30,44,9,Hybrid,1.0,0.6818181818181818,Excluded,Excluded
565,433.5786,3,-0.1296296296,565,0.1761213525,0.0,4.0,168,35,44,9,Hybrid,1.0,0.7954545454545454,Excluded,Excluded
622,374.1339,4,-0.5925925926,622,0.1694147141,0.0,3.0,168,20,44,9,Hybrid,1.0,0.45454545454545453,Included,Excluded
632,551.5579,5,0.1962962963,632,0.1783305258,0.0,3.0,168,25,44,9,Hybrid,1.0,0.5681818181818182,Excluded,Excluded
755,317.6718,6,0.462962963,755,0.1828412633,0.0,3.0,168,33,44,9,Hybrid,1.0,0.75,Excluded,Excluded
790,171.8924,7,-0.1481481481,790,0.1705412652,0.0,2.0,168,15,44,9,Hybrid,1.0,0.3409090909090909,Excluded,Excluded
950,290.4216,8,0.6328042328,950,0.2188951461,0.0,3.0,168,29,44,9,Hybrid,1.0,0.6590909090909091,Excluded,Excluded
22,507.5357,0,0.875,22,0.1489637306,0.0,4.0,169,34,38,20,Hybrid,0.0,0.8947368421052632,Excluded,Excluded
56,229.0193,1,0.0,56,0.1500842283,0.0,2.0,169,16,38,20,Hybrid,0.0,0.42105263157894735,Excluded,Included
206,240.1407,2,0.4107142857,206,0.1599704084,0.0,5.0,169,7,38,20,Hybrid,0.0,0.18421052631578946,Excluded,Included
315,173.6828,3,0.5476190476,315,0.1493862581,0.0,2.0,169,14,38,20,Hybrid,0.0,0.3684210526315789,Excluded,Included
553,239.3869,4,-0.7321428571,553,0.1639144659,0.0,2.0,169,1,38,20,Hybrid,0.0,0.02631578947368421,Included,Included
683,324.2282,5,-0.0416666667,683,0.1565656566,0.0,2.0,169,4,38,20,Hybrid,0.0,0.10526315789473684,Excluded,Included
809,128.8387,6,-0.3273809524,809,0.1487935202,0.0,2.0,169,3,38,20,Hybrid,0.0,0.07894736842105263,Included,Included
927,299.1746,7,-0.1071428571,927,0.1483950378,0.0,1.0,169,8,38,20,Hybrid,0.0,0.21052631578947367,Excluded,Included
952,96.12302,8,-0.625,952,0.1548473835,0.0,3.0,169,2,38,20,Hybrid,0.0,0.05263157894736842,Included,Included
3,348.1229,0,-0.1587301587,3,0.1657241428,0.0,3.0,170,7,33,13,Full community,0.0,0.21212121212121213,Excluded,Included
31,286.8482,1,0.6666666667,31,0.1400771683,0.0,2.0,170,25,33,13,Full community,0.0,0.7575757575757576,Excluded,Excluded
238,170.9603,2,-0.6349206349,238,0.1469894988,0.0,2.0,170,1,33,13,Full community,0.0,0.030303030303030304,Included,Included
242,670.719,3,-0.8253968254,242,0.1461228517,0.0,1.0,170,2,33,13,Full community,0.0,0.06060606060606061,Included,Included
417,226.4738,4,0.1904761905,417,0.1521200121,0.0,2.0,170,23,33,13,Full community,0.0,0.696969696969697,Excluded,Excluded
437,332.1101,5,0.7619047619,437,0.1470356311,0.0,4.0,170,27,33,13,Full community,0.0,0.8181818181818182,Excluded,Excluded
813,282.0486,6,0.5396825397,813,0.1600494943,0.0,4.0,170,26,33,13,Full community,0.0,0.7878787878787878,Excluded,Excluded
994,262.1543,8,-0.253968254,994,0.1490002739,0.0,2.0,170,9,33,13,Full community,0.0,0.2727272727272727,Excluded,Included
16,1404.248,0,0.1547619048,16,0.1195906798,0.0,3.0,171,42,80,30,Full community,1.0,0.525,Excluded,Excluded
260,576.7797,1,-0.2380952381,260,0.1286062082,0.0,3.0,171,46,80,30,Full community,1.0,0.575,Excluded,Excluded
431,321.4396,3,-0.3035714286,431,0.1208727139,0.0,2.0,171,51,80,30,Full community,1.0,0.6375,Included,Excluded
479,890.0099,4,0.7321428571,479,0.1224991057,0.0,3.0,171,76,80,30,Full community,1.0,0.95,Excluded,Excluded
526,700.5992,5,-0.0238095238,526,0.1347391534,0.0,3.0,171,34,80,30,Full community,1.0,0.425,Excluded,Excluded
635,368.753,6,-0.2857142857,635,0.13363481,0.0,1.0,171,35,80,30,Full community,1.0,0.4375,Included,Excluded
744,284.6286,7,-0.8035714286,744,0.1515606329,0.0,3.0,171,36,80,30,Full community,1.0,0.45,Included,Excluded
987,1219.941,8,0.7678571429,987,0.1219932565,0.0,4.0,171,79,80,30,Full community,1.0,0.9875,Excluded,Excluded
37,504.942,0,0.4444444444,37,0.1825755295,0.0,3.0,172,57,88,24,Full community,0.0,0.6477272727272727,Excluded,Excluded
137,704.4178,1,0.6111111111,137,0.1798387162,0.0,4.0,172,68,88,24,Full community,0.0,0.7727272727272727,Excluded,Excluded
216,657.2265,2,0.8888888889,216,0.1912213365,0.0,4.0,172,77,88,24,Full community,0.0,0.875,Excluded,Excluded
381,431.1857,3,-0.1587301587,381,0.1816706978,0.0,3.0,172,25,88,24,Full community,0.0,0.2840909090909091,Excluded,Excluded
487,1061.139,4,0.246031746,487,0.1979780186,0.0,4.0,172,58,88,24,Full community,0.0,0.6590909090909091,Excluded,Excluded
589,194.6774,5,-0.3174603175,589,0.1837199032,0.0,2.0,172,30,88,24,Full community,0.0,0.3409090909090909,Included,Excluded
594,344.5476,6,-0.7111111111,594,0.1811156853,0.0,1.0,172,9,88,24,Full community,0.0,0.10227272727272728,Included,Included
783,187.7059,7,-0.8444444444,783,0.1798387162,0.0,2.0,172,5,88,24,Full community,0.0,0.056818181818181816,Included,Included
885,307.519,8,-0.1587301587,885,0.195150367,0.0,2.0,172,34,88,24,Full community,0.0,0.38636363636363635,Excluded,Excluded
79,294.3214,0,-0.575,79,0.1915704864,0.0,3.0,173,26,45,14,Full community,1.0,0.5777777777777777,Included,Excluded
178,168.0486,1,-0.8125,178,0.1941076625,0.0,3.0,173,10,45,14,Full community,1.0,0.2222222222222222,Included,Included
662,333.5685,2,-0.3125,662,0.1412765831,0.0,3.0,173,17,45,14,Full community,1.0,0.37777777777777777,Included,Excluded
734,2732.678,3,0.5,734,0.1392078071,0.0,4.0,173,41,45,14,Full community,1.0,0.9111111111111111,Excluded,Excluded
748,226.1662,4,0.1666666667,748,0.1513142625,0.0,3.0,173,24,45,14,Full community,1.0,0.5333333333333333,Excluded,Excluded
757,666.1816,5,-0.0916666667,757,0.143461449,0.0,4.0,173,28,45,14,Full community,1.0,0.6222222222222222,Excluded,Excluded
792,748.2899,6,0.0,792,0.1455511173,0.0,4.0,173,37,45,14,Full community,1.0,0.8222222222222222,Excluded,Excluded
908,573.6045,7,0.7083333333,908,0.1532487888,0.0,4.0,173,35,45,14,Full community,1.0,0.7777777777777778,Excluded,Excluded
938,441.5459,8,0.4166666667,938,0.1386847021,0.0,4.0,173,38,45,14,Full community,1.0,0.8444444444444444,Excluded,Excluded
61,1192.326,0,0.8888888889,61,0.1497600903,0.0,3.0,176,82,88,37,Full community,0.0,0.9318181818181818,Excluded,Excluded
234,1448.045,1,0.0793650794,234,0.1653469951,0.0,3.0,176,47,88,37,Full community,0.0,0.5340909090909091,Excluded,Excluded
240,228.1691,2,-0.708994709,240,0.1484222601,0.0,2.0,176,21,88,37,Full community,0.0,0.23863636363636365,Included,Included
274,934.8662,3,0.6349206349,274,0.1527593741,0.0,3.0,176,73,88,37,Full community,0.0,0.8295454545454546,Excluded,Excluded
320,403.3119,4,0.380952381,320,0.1522629743,0.0,3.0,176,67,88,37,Full community,0.0,0.7613636363636364,Excluded,Excluded
371,271.3857,5,-0.5502645503,371,0.1579556346,0.0,3.0,176,35,88,37,Full community,0.0,0.3977272727272727,Included,Included
460,630.5024,6,-0.4814814815,460,0.1634177328,0.0,4.0,176,56,88,37,Full community,0.0,0.6363636363636364,Included,Excluded
861,363.0543,7,-0.2857142857,861,0.1521887267,0.0,2.0,176,52,88,37,Full community,0.0,0.5909090909090909,Included,Excluded
903,213.2019,8,0.0423280423,903,0.1529192618,0.0,2.0,176,54,88,37,Full community,0.0,0.6136363636363636,Excluded,Excluded
85,327.0179,0,-0.8888888889,85,0.1919989717,0.0,1.0,178,1,52,14,Hybrid,0.0,0.019230769230769232,Included,Included
185,223.75,1,0.0111111111,185,0.1895250178,0.0,3.0,178,28,52,14,Hybrid,0.0,0.5384615384615384,Excluded,Excluded
266,388.9898,2,-0.526984127,266,0.1761083691,0.0,1.0,178,14,52,14,Hybrid,0.0,0.2692307692307692,Included,Included
414,435.5534,3,0.6349206349,414,0.2099493808,0.0,4.0,178,44,52,14,Hybrid,0.0,0.8461538461538461,Excluded,Excluded
615,503.2976,4,0.3439153439,615,0.1769287938,0.0,3.0,178,42,52,14,Hybrid,0.0,0.8076923076923077,Excluded,Excluded
632,652.8619,5,-0.2365079365,632,0.1777978703,0.0,3.0,178,33,52,14,Hybrid,0.0,0.6346153846153846,Excluded,Excluded
719,626.1171,6,0.8888888889,719,0.1807796645,0.0,4.0,178,52,52,14,Hybrid,0.0,1.0,Excluded,Excluded
783,418.0615,7,-0.0708994709,783,0.1808619231,0.0,3.0,178,49,52,14,Hybrid,0.0,0.9423076923076923,Excluded,Excluded
930,316.0544,8,-0.1555555556,930,0.1787904693,0.0,4.0,178,38,52,14,Hybrid,0.0,0.7307692307692307,Excluded,Excluded
49,295.0065,0,-0.1964285714,49,0.1577662338,0.0,2.0,180,36,89,38,Hybrid,1.0,0.4044943820224719,Excluded,Included
163,537.9929,1,0.3392857143,163,0.1625303622,0.0,3.0,180,60,89,38,Hybrid,1.0,0.6741573033707865,Excluded,Excluded
240,231.7512,2,0.0,240,0.1695544554,0.0,3.0,180,43,89,38,Hybrid,1.0,0.48314606741573035,Excluded,Excluded
427,245.8095,3,-0.7321428571,427,0.155018392,0.0,2.0,180,27,89,38,Hybrid,1.0,0.30337078651685395,Included,Included
607,249.1667,4,0.5892857143,607,0.1663607761,0.0,3.0,180,80,89,38,Hybrid,1.0,0.898876404494382,Excluded,Excluded
623,265.3655,5,-0.0535714286,623,0.1609785327,0.0,3.0,180,57,89,38,Hybrid,1.0,0.6404494382022472,Excluded,Excluded
665,1229.839,6,0.875,665,0.1649484536,0.0,4.0,180,88,89,38,Hybrid,1.0,0.9887640449438202,Excluded,Excluded
721,429.744,7,-0.6607142857,721,0.1768317642,0.0,3.0,180,10,89,38,Hybrid,1.0,0.11235955056179775,Included,Included
854,222.7042,8,-0.1607142857,854,0.162170706,0.0,3.0,180,41,89,38,Hybrid,1.0,0.4606741573033708,Excluded,Excluded
90,500.1843,0,-0.4074074074,90,0.1143625336,0.0,3.0,181,26,41,20,Hybrid,1.0,0.6341463414634146,Included,Excluded
154,611.0833,1,0.5714285714,154,0.1201363649,0.0,3.0,181,39,41,20,Hybrid,1.0,0.9512195121951219,Excluded,Excluded
223,217.4167,2,-0.4973544974,223,0.1234016139,0.0,2.0,181,15,41,20,Hybrid,1.0,0.36585365853658536,Included,Included
363,352.0496,3,0.5079365079,363,0.1104978218,0.0,4.0,181,36,41,20,Hybrid,1.0,0.8780487804878049,Excluded,Excluded
454,1373.643,4,0.3121693122,454,0.1167558608,0.0,4.0,181,19,41,20,Hybrid,1.0,0.4634146341463415,Excluded,Included
552,366.6072,5,-0.3650793651,552,0.1277792607,0.0,3.0,181,8,41,20,Hybrid,1.0,0.1951219512195122,Included,Included
808,494.3653,6,0.6349206349,808,0.1148256734,0.0,4.0,181,41,41,20,Hybrid,1.0,1.0,Excluded,Excluded
910,222.8659,7,-0.8518518519,910,0.1233044866,0.0,3.0,181,5,41,20,Hybrid,1.0,0.12195121951219512,Included,Included
952,439.9322,8,0.0952380952,952,0.1334355412,0.0,3.0,181,30,41,20,Hybrid,1.0,0.7317073170731707,Excluded,Excluded
90,162.7113,0,-0.8392857143,90,0.1454378605,0.0,3.0,183,6,45,25,Full community,0.0,0.13333333333333333,Included,Included
346,431.6429,1,-0.4821428571,346,0.1462471061,0.0,3.0,183,24,45,25,Full community,0.0,0.5333333333333333,Included,Included
429,422.2698,2,0.0,429,0.1479289941,0.0,2.0,183,11,45,25,Full community,0.0,0.24444444444444444,Excluded,Included
518,280.5955,3,-0.1607142857,518,0.1393412287,0.0,3.0,183,23,45,25,Full community,0.0,0.5111111111111111,Excluded,Included
596,645.8531,4,-0.3392857143,596,0.1480059524,0.0,3.0,183,13,45,25,Full community,0.0,0.28888888888888886,Included,Included
727,294.8452,5,0.3392857143,727,0.1506049353,0.0,3.0,183,37,45,25,Full community,0.0,0.8222222222222222,Excluded,Excluded
745,883.9226,6,0.5892857143,745,0.1483026301,0.0,4.0,183,43,45,25,Full community,0.0,0.9555555555555556,Excluded,Excluded
839,2281.253,7,0.2321428571,839,0.1753735632,0.0,4.0,183,44,45,25,Full community,0.0,0.9777777777777777,Excluded,Excluded
964,453.0516,8,0.6607142857,964,0.1415445741,0.0,4.0,183,45,45,25,Full community,0.0,1.0,Excluded,Excluded
125,280.0576,0,-0.6031746032,125,0.1556194436,0.0,3.0,184,2,22,23,Hybrid,0.0,0.09090909090909091,Included,Included
136,628.0452,1,-0.3068783069,136,0.1417702917,0.0,3.0,184,5,22,23,Hybrid,0.0,0.22727272727272727,Included,Included
186,471.1984,2,0.0899470899,186,0.1472209761,0.0,3.0,184,8,22,23,Hybrid,0.0,0.36363636363636365,Excluded,Included
200,419.5232,3,-0.1957671958,200,0.1440517189,0.0,3.0,184,6,22,23,Hybrid,0.0,0.2727272727272727,Excluded,Included
216,483.646,4,0.8888888889,216,0.1793583503,0.0,3.0,184,14,22,23,Hybrid,0.0,0.6363636363636364,Excluded,Included
363,557.3412,5,0.5079365079,363,0.155438566,0.0,3.0,184,10,22,23,Hybrid,0.0,0.45454545454545453,Excluded,Included
518,1017.151,6,-0.0634920635,518,0.1530511504,0.0,4.0,184,9,22,23,Hybrid,0.0,0.4090909090909091,Excluded,Included
557,542.2115,7,0.1534391534,557,0.1502226134,0.0,4.0,184,12,22,23,Hybrid,0.0,0.5454545454545454,Excluded,Included
848,567.7753,8,-0.4708994709,848,0.1813081027,0.0,4.0,184,4,22,23,Hybrid,0.0,0.18181818181818182,Included,Included
71,198.6476,0,0.2222222222,71,0.1065933837,0.0,2.0,185,19,32,17,Hybrid,0.0,0.59375,Excluded,Excluded
171,349.2619,1,0.4126984127,171,0.1190216658,0.0,2.0,185,26,32,17,Hybrid,0.0,0.8125,Excluded,Excluded
394,193.0476,2,-0.6349206349,394,0.123865365,0.0,3.0,185,7,32,17,Hybrid,0.0,0.21875,Included,Included
596,1807.29,3,0.6984126984,596,0.1282899353,0.0,4.0,185,29,32,17,Hybrid,0.0,0.90625,Excluded,Excluded
688,1038.115,4,0.7936507937,688,0.1150722164,0.0,4.0,185,31,32,17,Hybrid,0.0,0.96875,Excluded,Excluded
772,372.9059,5,-0.380952381,772,0.1373815676,0.0,1.0,185,13,32,17,Hybrid,0.0,0.40625,Included,Included
789,291.8125,6,-0.1904761905,789,0.1120623144,0.0,3.0,185,12,32,17,Hybrid,0.0,0.375,Excluded,Included
868,299.6655,7,-0.3174603175,868,0.1023123353,0.0,1.0,185,16,32,17,Hybrid,0.0,0.5,Included,Included
886,96.54181,8,-0.6031746032,886,0.124943811,0.0,2.0,185,3,32,17,Hybrid,0.0,0.09375,Included,Included
271,280.7953,0,-0.4074074074,271,0.1302254617,0.0,1.0,186,12,34,12,Full community,1.0,0.35294117647058826,Included,Included
378,692.8328,1,0.6031746032,378,0.1184001817,0.0,3.0,186,18,34,12,Full community,1.0,0.5294117647058824,Excluded,Excluded
473,91.29881,2,-0.8571428571,473,0.1340703721,0.0,2.0,186,3,34,12,Full community,1.0,0.08823529411764706,Included,Included
